source_field,source_number,source_id,ra_deg,dec_deg,peak_flux,snr,noise_level,peak_x_pix,peak_y_pix,npix
G348.549-00.979_eb1,2446,G348.549-00.979_eb1_2446,259.84402684427823,-39.07306080147811,0.0014745448715984821,54.29942477734374,2.715581017008731e-05,663,0,769
G348.549-00.979_eb1,4466,G348.549-00.979_eb1_4466,259.8448898650419,-39.07306072935123,0.0003073630214203149,11.318499411182424,2.715581017008731e-05,60,0,94
G348.549-00.979_eb1,4631,G348.549-00.979_eb1_4631,259.84376493250414,-39.07306082210941,0.0018664606614038348,68.73154031175913,2.715581017008731e-05,846,0,876
G348.549-00.979_eb1,5004,G348.549-00.979_eb1_5004,259.8449599944241,-39.07306072321078,0.008523177355527878,313.8620170837817,2.715581017008731e-05,11,0,212
G348.549-00.979_eb1,5025,G348.549-00.979_eb1_5025,259.8449514071528,-39.073060723964936,0.0003028171486221254,11.15109977295705,2.715581017008731e-05,17,0,41
G348.549-00.979_eb1,5041,G348.549-00.979_eb1_5041,259.84497287533094,-39.073060722078374,0.00036050137714482844,13.275294490824221,2.715581017008731e-05,2,0,14
G348.549-00.979_eb1,5562,G348.549-00.979_eb1_5562,259.8448712592875,-39.07306073097329,0.0004454127047210932,16.40211438846058,2.715581017008731e-05,73,0,114
G348.549-00.979_eb1,5685,G348.549-00.979_eb1_5685,259.8448870026182,-39.07306072960098,0.00036412818008102477,13.408849811526505,2.715581017008731e-05,62,0,73
G348.549-00.979_eb1,6239,G348.549-00.979_eb1_6239,259.8449213517033,-39.07306072659951,0.0003133669379167259,11.539590826198442,2.715581017008731e-05,38,0,42
G348.549-00.979_eb1,6257,G348.549-00.979_eb1_6257,259.84497573775474,-39.07306072182654,0.0003151724231429398,11.60607697464717,2.715581017008731e-05,0,0,5
G348.549-00.979_eb1,6268,G348.549-00.979_eb1_6268,259.84496715048346,-39.07306072258184,0.0004457763861864805,16.415506788212582,2.715581017008731e-05,6,0,13
G348.549-00.979_eb1,6276,G348.549-00.979_eb1_6276,259.84475962476085,-39.07306074064354,0.0033208117820322514,122.2873396607476,2.715581017008731e-05,151,0,200
G348.549-00.979_eb1,6278,G348.549-00.979_eb1_6278,259.8449700129072,-39.073060722330155,0.0005895367939956486,21.70941652276814,2.715581017008731e-05,4,0,6
G348.549-00.979_eb1,6283,G348.549-00.979_eb1_6283,259.8449599944241,-39.07306072321078,0.0006351358606480062,23.38858081088008,2.715581017008731e-05,11,0,19
G348.549-00.979_eb1,6301,G348.549-00.979_eb1_6301,259.84497430654284,-39.07306072195246,0.0005294490838423371,19.49671471873582,2.715581017008731e-05,1,0,6
G348.549-00.979_eb1,6307,G348.549-00.979_eb1_6307,259.8449628568478,-39.07306072295926,0.0005382103845477104,19.819345516730717,2.715581017008731e-05,9,0,12
G348.549-00.979_eb1,6314,G348.549-00.979_eb1_6314,259.84497287533094,-39.073060722078374,0.0005182487657293677,19.084268246219718,2.715581017008731e-05,2,0,8
G348.579-00.919_eb1,2419,G348.579-00.919_eb1_2419,259.8044057064789,-39.01471873094932,0.00029544008430093527,11.732363870826163,2.5181633262805643e-05,69,0,92
G348.579-00.919_eb1,3477,G348.579-00.919_eb1_3477,259.80440284641816,-39.014718731198236,0.0007329630898311734,29.107051245710558,2.5181633262805643e-05,71,0,141
G348.579-00.919_eb1,4217,G348.579-00.919_eb1_4217,259.80439855632704,-39.014718731571456,0.0010913177393376827,43.337845800081844,2.5181633262805643e-05,74,0,90
G348.579-00.919_eb1,4223,G348.579-00.919_eb1_4223,259.8044986584538,-39.01471872282188,0.0003143037611152977,12.481468451037204,2.5181633262805643e-05,4,0,10
G348.579-00.919_eb1,4227,G348.579-00.919_eb1_4227,259.80439712629664,-39.01471873169583,0.0005020226817578077,19.936065167755295,2.5181633262805643e-05,75,0,93
G348.579-00.919_eb1,4317,G348.579-00.919_eb1_4317,259.80444431729927,-39.01471872758226,0.0004060387727804482,16.124401802808595,2.5181633262805643e-05,42,0,117
G348.701-01.042_eb1,1602,G348.701-01.042_eb1_1602,260.0268537280294,-38.9832496198469,0.0008898586966097355,33.6131257221892,2.647354798135624e-05,251,0,531
G348.701-01.042_eb1,2090,G348.701-01.042_eb1_2090,260.0271839181632,-38.98324959139439,0.00031270831823349,11.812104613016436,2.647354798135624e-05,20,0,88
G348.701-01.042_eb1,2111,G348.701-01.042_eb1_2111,260.02714246572214,-38.983249595017426,0.0007001073681749403,26.445543629738815,2.647354798135624e-05,49,0,133
G348.701-01.042_eb1,2411,G348.701-01.042_eb1_2411,260.02715247148376,-38.98324959414423,0.0003304118581581861,12.48083023820138,2.647354798135624e-05,42,0,96
G348.701-01.042_eb1,4304,G348.701-01.042_eb1_4304,260.0271710536125,-38.983249592520345,0.0002656625583767891,10.035019052371808,2.647354798135624e-05,29,0,61
G348.701-01.042_eb1,4310,G348.701-01.042_eb1_4310,260.02718963574125,-38.98324959089352,0.0003572118002921343,13.493159305420546,2.647354798135624e-05,16,0,20
G348.701-01.042_eb1,4315,G348.701-01.042_eb1_4315,260.02718677695225,-38.98324959114398,0.00042320979991927743,15.986138322574638,2.647354798135624e-05,18,0,33
G348.701-01.042_eb1,4320,G348.701-01.042_eb1_4320,260.0271967827139,-38.98324959026702,0.00045155128464102745,17.056696932312526,2.647354798135624e-05,11,0,18
G348.701-01.042_eb1,4324,G348.701-01.042_eb1_4324,260.027211076659,-38.98324958901273,0.0003759175888262689,14.199743422793405,2.647354798135624e-05,1,0,19
G348.701-01.042_eb1,4325,G348.701-01.042_eb1_4325,260.02720250029193,-38.98324958976551,0.00044245735625736415,16.71318693546331,2.647354798135624e-05,7,0,8
G348.701-01.042_eb1,4333,G348.701-01.042_eb1_4333,260.0271924945303,-38.98324959064297,0.000618081830907613,23.34714755056223,2.647354798135624e-05,14,0,15
G348.701-01.042_eb1,4343,G348.701-01.042_eb1_4343,260.0271996415029,-38.983249590016314,0.0002662885235622525,10.058663982243099,2.647354798135624e-05,9,0,17
G348.701-01.042_eb1,4344,G348.701-01.042_eb1_4344,260.02720535908094,-38.983249589514664,0.0005968666519038379,22.545774836231846,2.647354798135624e-05,5,0,6
G348.701-01.042_eb1,4352,G348.701-01.042_eb1_4352,260.02720250029193,-38.98324958976551,0.0007194477366283536,27.1760980860978,2.647354798135624e-05,7,0,10
G348.701-01.042_eb1,4374,G348.701-01.042_eb1_4374,260.0271467539057,-38.983249594643304,0.0005187036585994065,19.5932807708547,2.647354798135624e-05,46,0,70
G348.701-01.042_eb1,4376,G348.701-01.042_eb1_4376,260.02720392968644,-38.983249589640096,0.001560054486617446,58.92880273230095,2.647354798135624e-05,6,0,16
G348.701-01.042_eb1,4386,G348.701-01.042_eb1_4386,260.0271167366208,-38.98324959725881,0.0029479204677045345,111.35343361534242,2.647354798135624e-05,67,0,106
G348.701-01.042_eb1,4425,G348.701-01.042_eb1_4425,260.02720535908094,-38.983249589514664,0.0010028163669630885,37.879938407549794,2.647354798135624e-05,5,0,6
G348.701-01.042_eb1,4446,G348.701-01.042_eb1_4446,260.02720392968644,-38.983249589640096,0.0008153082453645766,30.79709021015053,2.647354798135624e-05,6,0,20
G348.701-01.042_eb1,4447,G348.701-01.042_eb1_4447,260.0271996415029,-38.983249590016314,0.0008953645010478795,33.82109952464369,2.647354798135624e-05,9,0,49
G348.701-01.042_eb1,4458,G348.701-01.042_eb1_4458,260.0272067884755,-38.98324958938921,0.00041781365871429443,15.782306890203609,2.647354798135624e-05,4,0,10
G348.701-01.042_eb1,4460,G348.701-01.042_eb1_4460,260.02720535908094,-38.983249589514664,0.0008011177997104824,30.261066641866908,2.647354798135624e-05,5,0,7
G348.701-01.042_eb1,4468,G348.701-01.042_eb1_4468,260.02718963574125,-38.98324959089352,0.0008133434457704425,30.722872746155232,2.647354798135624e-05,16,0,61
G348.701-01.042_eb1,4486,G348.701-01.042_eb1_4486,260.027211076659,-38.98324958901273,0.0004618960083462298,17.447453914054737,2.647354798135624e-05,1,0,7
G348.701-01.042_eb1,4492,G348.701-01.042_eb1_4492,260.02721250605356,-38.98324958888721,0.0005270824185572565,19.909776314396904,2.647354798135624e-05,0,0,8
G348.701-01.042_eb1,4497,G348.701-01.042_eb1_4497,260.0272096472645,-38.98324958913824,0.0004952308954671025,18.70663108004505,2.647354798135624e-05,2,0,5
G348.701-01.042_eb1,4709,G348.701-01.042_eb1_4709,260.02712817177695,-38.98324959626333,0.00030532796517945826,11.53332244678661,2.647354798135624e-05,59,0,83
G348.701-01.042_eb1,4714,G348.701-01.042_eb1_4714,260.0270838605469,-38.98324960011461,0.0013936251634731889,52.642175671150575,2.647354798135624e-05,90,0,681
G348.701-01.042_eb1,4893,G348.701-01.042_eb1_4893,260.02710244267564,-38.98324959850161,0.00030378226074390113,11.474935696486058,2.647354798135624e-05,77,0,79
G348.701-01.042_eb1,5926,G348.701-01.042_eb1_5926,260.0270338317387,-38.98324960444268,0.00036468723556026816,13.775533064819868,2.647354798135624e-05,125,0,176
G348.759-00.946_eb1,771,G348.759-00.946_eb1_771,259.96479649934366,-38.88206926343411,0.0004557089414447546,17.273311217738243,2.6382257327522686e-05,71,0,161
G348.759-00.946_eb1,2365,G348.759-00.946_eb1_2365,259.9648521662594,-38.88206925859086,0.00041735306149348617,15.819459885947369,2.6382257327522686e-05,32,0,206
G348.759-00.946_eb1,2989,G348.759-00.946_eb1_2989,259.96482361912314,-38.88206926107788,0.00034189969301223755,12.959455620787935,2.6382257327522686e-05,52,0,116
G348.759-00.946_eb1,3252,G348.759-00.946_eb1_3252,259.9647394050711,-38.882069268374096,0.00042131164809688926,15.969507190628663,2.6382257327522686e-05,111,0,115
G348.759-00.946_eb1,3721,G348.759-00.946_eb1_3721,259.964770806921,-38.88206926566053,0.00039789435686543584,15.08189204304143,2.6382257327522686e-05,89,0,115
G348.759-00.946_eb1,3814,G348.759-00.946_eb1_3814,259.9648607304003,-38.88206925784339,0.0006159627228043973,23.347612569975517,2.6382257327522686e-05,26,0,151
G348.759-00.946_eb1,3821,G348.759-00.946_eb1_3821,259.96487928603887,-38.88206925622173,0.00042445200961083174,16.08854027695469,2.6382257327522686e-05,13,0,14
G348.759-00.946_eb1,3825,G348.759-00.946_eb1_3825,259.9646137976715,-38.88206927914425,0.0025095900055021048,95.12415766197658,2.6382257327522686e-05,199,0,271
G348.759-00.946_eb1,3844,G348.759-00.946_eb1_3844,259.9648964143206,-38.882069254722225,0.0010412991978228092,39.46967785567377,2.6382257327522686e-05,1,0,10
G348.759-00.946_eb1,3857,G348.759-00.946_eb1_3857,259.96487072189797,-38.882069256970574,0.0012823834549635649,48.607798758211175,2.6382257327522686e-05,19,0,75
G348.759-00.946_eb1,3872,G348.759-00.946_eb1_3872,259.9648964143206,-38.882069254722225,0.0002747011021710932,10.41234261196132,2.6382257327522686e-05,1,0,27
G348.759-00.946_eb1,3950,G348.759-00.946_eb1_3950,259.9648750039684,-38.88206925659624,0.0007019147742539644,26.605561667450946,2.6382257327522686e-05,16,0,228
G348.759-00.946_eb1,4256,G348.759-00.946_eb1_4256,259.9648849954661,-38.882069255722186,0.0006492720567621291,24.610178299064305,2.6382257327522686e-05,9,0,165
G348.759-00.946_eb1,4259,G348.759-00.946_eb1_4259,259.96483789269126,-38.88206925983524,0.0002804539108183235,10.630398579493287,2.6382257327522686e-05,42,0,67
G348.759-00.946_eb1,4387,G348.759-00.946_eb1_4387,259.9648607304003,-38.88206925784339,0.0002818998182192445,10.685204632780188,2.6382257327522686e-05,26,0,58
G348.759-00.946_eb1,4623,G348.759-00.946_eb1_4623,259.9648279011936,-38.882069260705265,0.00043680978706106544,16.55695271402624,2.6382257327522686e-05,49,0,91
G348.759-00.946_eb1,4749,G348.759-00.946_eb1_4749,259.96451245533774,-38.88206928773574,0.0022608013823628426,85.69400845030472,2.6382257327522686e-05,270,0,642
G348.759-00.946_eb1,4801,G348.759-00.946_eb1_4801,259.964149906707,-38.88206931775444,0.0015675595495849848,59.41718823088213,2.6382257327522686e-05,524,0,648
G348.759-00.946_eb1,4938,G348.759-00.946_eb1_4938,259.9648521662594,-38.88206925859086,0.00036212982377037406,13.726263802020853,2.6382257327522686e-05,32,0,124
G348.759-00.946_eb1,4971,G348.759-00.946_eb1_4971,259.96468088344176,-38.882069273408746,0.0008856182685121894,33.56870708664828,2.6382257327522686e-05,152,0,181
G349.626-01.104,4979,G349.626-01.104_4979,260.7610511285882,-38.25911924500546,0.0028401887975633144,115.04999686456296,2.4686561277413934e-05,527,0,837
G349.626-01.104,5285,G349.626-01.104_5285,260.7615831815633,-38.259119201178166,0.0005962647264823318,24.15341366429444,2.4686561277413934e-05,151,0,159
G349.626-01.104,5763,G349.626-01.104_5763,260.7611133901066,-38.25911924000082,0.001630361657589674,66.04247708980488,2.4686561277413934e-05,483,0,1448
G349.626-01.104,6338,G349.626-01.104_6338,260.76179402170504,-38.25911918314597,0.0005561551079154015,22.528658473962317,2.4686561277413934e-05,2,0,14
G349.626-01.104,6341,G349.626-01.104_6341,260.7616114822535,-38.25911919877966,0.0008658721344545484,35.07463533395177,2.4686561277413934e-05,131,0,369
G349.626-01.104,6372,G349.626-01.104_6372,260.7617727961874,-38.25911918497838,0.00024938909336924553,10.10222082236358,2.4686561277413934e-05,17,0,61
G350.017-00.519,3698,G350.017-00.519_3698,260.4316427233129,-37.605360621130096,0.000970262277405709,38.76715581334535,2.5027945874525632e-05,197,0,208
G350.017-00.519,3830,G350.017-00.519_3830,260.4313089268243,-37.605360648317294,0.0033660023473203182,134.48975653836456,2.5027945874525632e-05,435,0,780
G350.017-00.519,5198,G350.017-00.519_5198,260.43058944111544,-37.60536070372181,0.004626908805221319,184.8696983930574,2.5027945874525632e-05,948,0,1259
G351.416+00.646,280,G351.416+00.646_280,260.23144967223993,-35.7913378963867,0.0008577114786021411,20.33938958662897,4.216997147082512e-05,353,0,356
G351.416+00.646,1520,G351.416+00.646_1520,260.23186745927273,-35.791337863227355,0.0007205331930890679,17.08640456604439,4.216997147082512e-05,48,0,248
G351.416+00.646,1634,G351.416+00.646_1634,260.2318989645244,-35.791337860668236,0.00042932096403092146,10.180726926219121,4.216997147082512e-05,25,0,78
G351.416+00.646,1950,G351.416+00.646_1950,260.2318085581501,-35.79133786798978,0.0004913030425086617,11.650542444605753,4.216997147082512e-05,91,0,116
G351.416+00.646,2097,G351.416+00.646_2097,260.23192499060184,-35.79133785854797,0.00043645736877806485,10.349956463215149,4.216997147082512e-05,6,0,58
G351.416+00.646,2268,G351.416+00.646_2268,260.2318948551437,-35.791337861002475,0.0005481368862092495,12.998275006860572,4.216997147082512e-05,28,0,90
G351.416+00.646,2278,G351.416+00.646_2278,260.2319112926663,-35.791337859664594,0.0005013761692680418,11.88941210488876,4.216997147082512e-05,16,0,37
G351.416+00.646,2317,G351.416+00.646_2317,260.23192225101474,-35.791337858771406,0.00044223174336366355,10.48688742105546,4.216997147082512e-05,8,0,13
G351.416+00.646,2321,G351.416+00.646_2321,260.2319126624599,-35.79133785955299,0.00043362012365832925,10.282675290836398,4.216997147082512e-05,15,0,19
G351.416+00.646,2322,G351.416+00.646_2322,260.23190444369857,-35.79133786022231,0.0005909645697101951,14.01387169823077,4.216997147082512e-05,21,0,45
G351.416+00.646,2354,G351.416+00.646_2354,260.2319290999825,-35.79133785821268,0.00042238703463226557,10.01629879983414,4.216997147082512e-05,3,0,12
G351.416+00.646,2355,G351.416+00.646_2355,260.2319290999825,-35.79133785821268,0.000462608237285167,10.970086560414629,4.216997147082512e-05,3,0,10
G351.416+00.646,2364,G351.416+00.646_2364,260.23191951142763,-35.791337858994794,0.0005434174672700465,12.886360799319121,4.216997147082512e-05,10,0,55
G351.416+00.646,2382,G351.416+00.646_2382,260.23193046977605,-35.791337858100874,0.0004232618666719645,10.037044178813213,4.216997147082512e-05,2,0,10
G351.416+00.646,2383,G351.416+00.646_2383,260.23191951142763,-35.791337858994794,0.0004365225904621184,10.351503101303312,4.216997147082512e-05,10,0,17
G351.416+00.646,2387,G351.416+00.646_2387,260.2319208812212,-35.79133785888312,0.0004818526504095644,11.426440037857967,4.216997147082512e-05,9,0,11
G351.416+00.646,2395,G351.416+00.646_2395,260.2319126624599,-35.79133785955299,0.0005160467699170113,12.237304221892423,4.216997147082512e-05,15,0,17
G351.416+00.646,2444,G351.416+00.646_2444,260.23192225101474,-35.791337858771406,0.0005985226598568261,14.193100895762003,4.216997147082512e-05,8,0,13
G351.416+00.646,2466,G351.416+00.646_2466,260.2319290999825,-35.79133785821268,0.0005706058000214398,13.531092863465839,4.216997147082512e-05,3,0,11
G351.416+00.646,2481,G351.416+00.646_2481,260.23193320936315,-35.79133785787723,0.00042966619366779923,10.188913548709882,4.216997147082512e-05,0,0,7
G351.416+00.646,2512,G351.416+00.646_2512,260.23193046977605,-35.791337858100874,0.0006022633169777691,14.281805179651096,4.216997147082512e-05,2,0,6
G351.416+00.646,2555,G351.416+00.646_2555,260.2319290999825,-35.79133785821268,0.00115576118696481,27.407208178085014,4.216997147082512e-05,3,0,8
G351.416+00.646,2561,G351.416+00.646_2561,260.2319290999825,-35.79133785821268,0.00045296427560970187,10.74139393058591,4.216997147082512e-05,3,0,31
G351.416+00.646,2567,G351.416+00.646_2567,260.23145515141414,-35.79133789596119,0.003215454053133726,76.2498512800348,4.216997147082512e-05,349,0,915
G351.416+00.646,2575,G351.416+00.646_2575,260.2319318395696,-35.791337857989056,0.0006731677567586303,15.963201616684868,4.216997147082512e-05,1,0,5
G351.416+00.646,2582,G351.416+00.646_2582,260.2319236208083,-35.79133785865968,0.0007610816392116249,18.047952433123456,4.216997147082512e-05,7,0,12
G351.416+00.646,2602,G351.416+00.646_2602,260.23193320936315,-35.79133785787723,0.0008892457699403167,21.087179785159034,4.216997147082512e-05,0,0,5
G351.416+00.646,2626,G351.416+00.646_2626,260.2319263603954,-35.791337858436215,0.0007059248746372759,16.739989381440846,4.216997147082512e-05,5,0,7
G351.416+00.646,2658,G351.416+00.646_2658,260.2319290999825,-35.79133785821268,0.0006211563595570624,14.729826411829643,4.216997147082512e-05,3,0,7
G351.416+00.646,2661,G351.416+00.646_2661,260.23193046977605,-35.791337858100874,0.0005039569223299623,11.950610938369259,4.216997147082512e-05,2,0,8
G351.416+00.646,2673,G351.416+00.646_2673,260.23192773018894,-35.79133785832445,0.00048242590855807066,11.440034027337019,4.216997147082512e-05,4,0,8
G351.416+00.646,2685,G351.416+00.646_2685,260.23191951142763,-35.791337858994794,0.0005758902989327908,13.65640712683941,4.216997147082512e-05,10,0,19
G351.416+00.646,2738,G351.416+00.646_2738,260.23183184464045,-35.79133786611039,0.0006958420854061842,16.500890589589222,4.216997147082512e-05,74,0,112
G351.416+00.646,2742,G351.416+00.646_2742,260.23193320936315,-35.79133785787723,0.0008534361841157079,20.238007149379964,4.216997147082512e-05,0,0,6
G351.416+00.646,2767,G351.416+00.646_2767,260.23192499060184,-35.79133785854797,0.0005751901771873236,13.639804750289272,4.216997147082512e-05,6,0,9
G351.416+00.646,2932,G351.416+00.646_2932,260.2318660894792,-35.79133786333844,0.0006768350722268224,16.050166709149522,4.216997147082512e-05,49,0,120
G351.416+00.646,2970,G351.416+00.646_2970,260.23192499060184,-35.79133785854797,0.00048594106920063496,11.523390987751284,4.216997147082512e-05,6,0,14
G351.416+00.646,4655,G351.416+00.646_4655,260.2316660996209,-35.791337879389445,0.0006224181852303445,14.75974878619395,4.216997147082512e-05,195,0,202
G351.416+00.646,5120,G351.416+00.646_5120,260.23181266753073,-35.79133786765845,0.0011334690498188138,26.87858232493691,4.216997147082512e-05,88,0,126
G351.416+00.646,6495,G351.416+00.646_6495,260.23182910505335,-35.79133786633172,0.00046169658889994025,10.948468134946701,4.216997147082512e-05,76,0,103
G351.416+00.646,6509,G351.416+00.646_6509,260.23191951142763,-35.791337858994794,0.0004547417047433555,10.783543096726165,4.216997147082512e-05,10,0,31
G351.416+00.646,6634,G351.416+00.646_6634,260.2316921256983,-35.79133787731936,0.0004635249497368932,10.991825072909483,4.216997147082512e-05,176,0,252
G351.416+00.646,6688,G351.416+00.646_6688,260.2319318395696,-35.791337857989056,0.0005667108343914151,13.438729376032148,4.216997147082512e-05,1,0,57
G351.416+00.646,6740,G351.416+00.646_6740,260.23192773018894,-35.79133785832445,0.0005030087777413428,11.928127058121072,4.216997147082512e-05,4,0,10
G351.416+00.646,6747,G351.416+00.646_6747,260.23192225101474,-35.791337858771406,0.0005499811377376318,13.042008769631984,4.216997147082512e-05,8,0,15
G351.416+00.646,6782,G351.416+00.646_6782,260.231915402047,-35.79133785932975,0.0004951626760885119,11.742068083472272,4.216997147082512e-05,13,0,15
G351.416+00.646,6822,G351.416+00.646_6822,260.2319263603954,-35.791337858436215,0.0007776482962071896,18.440806789380872,4.216997147082512e-05,5,0,13
G351.416+00.646,6831,G351.416+00.646_6831,260.23192499060184,-35.79133785854797,0.0006630830466747284,15.724057274581652,4.216997147082512e-05,6,0,7
G351.416+00.646,6865,G351.416+00.646_6865,260.2319290999825,-35.79133785821268,0.0006776361842639744,16.0691639246849,4.216997147082512e-05,3,0,8
G351.416+00.646,6931,G351.416+00.646_6931,260.23191677184053,-35.791337859218125,0.0012680049985647202,30.068908143368724,4.216997147082512e-05,12,0,14
G351.416+00.646,6938,G351.416+00.646_6938,260.2319318395696,-35.791337857989056,0.0009074969566427171,21.519980331752418,4.216997147082512e-05,1,0,5
G351.416+00.646,6969,G351.416+00.646_6969,260.2319181416341,-35.79133785910647,0.00048236851580441,11.43867304103186,4.216997147082512e-05,11,0,25
G351.416+00.646,6971,G351.416+00.646_6971,260.2319290999825,-35.79133785821268,0.0015034860698506236,35.65300182597457,4.216997147082512e-05,3,0,10
G351.416+00.646,7013,G351.416+00.646_7013,260.23192773018894,-35.79133785832445,0.0014952803030610085,35.45841391179274,4.216997147082512e-05,4,0,6
G351.416+00.646,7023,G351.416+00.646_7023,260.2319181416341,-35.79133785910647,0.00048367789713665843,11.469723129200744,4.216997147082512e-05,11,0,109
G351.416+00.646,7054,G351.416+00.646_7054,260.23192499060184,-35.79133785854797,0.0007390067912638187,17.52447927964792,4.216997147082512e-05,6,0,11
G351.416+00.646,7102,G351.416+00.646_7102,260.2319236208083,-35.79133785865968,0.00042585248593240976,10.098476974949618,4.216997147082512e-05,7,0,11
G351.416+00.646,7103,G351.416+00.646_7103,260.2319208812212,-35.79133785888312,0.0004282871086616069,10.156210538532452,4.216997147082512e-05,9,0,15
G351.416+00.646,7120,G351.416+00.646_7120,260.2319263603954,-35.791337858436215,0.0005669795209541917,13.44510089001248,4.216997147082512e-05,5,0,6
G351.416+00.646,7124,G351.416+00.646_7124,260.23193046977605,-35.791337858100874,0.0005893886554986238,13.976501167575762,4.216997147082512e-05,2,0,13
G351.416+00.646,7152,G351.416+00.646_7152,260.23181814670494,-35.79133786721645,0.0005275270668789744,12.50954289224357,4.216997147082512e-05,84,0,88
G351.416+00.646,7163,G351.416+00.646_7163,260.2316030891176,-35.79133788437805,0.0006191693246364594,14.682706747023188,4.216997147082512e-05,241,0,323
G351.416+00.646,7182,G351.416+00.646_7182,260.23192773018894,-35.79133785832445,0.0005017466028220952,11.89819640189284,4.216997147082512e-05,4,0,59
G351.416+00.646,7200,G351.416+00.646_7200,260.231915402047,-35.79133785932975,0.005434686318039894,128.87574092384267,4.216997147082512e-05,13,0,150
G351.416+00.646,7250,G351.416+00.646_7250,260.2319208812212,-35.79133785888312,0.00043070229003205895,10.213483078356743,4.216997147082512e-05,9,0,11
G351.416+00.646,7254,G351.416+00.646_7254,260.2312291354784,-35.79133791330783,0.0010378435254096985,24.610961051461,4.216997147082512e-05,514,0,667
G351.416+00.646,7275,G351.416+00.646_7275,260.23193320936315,-35.79133785787723,0.0004368022200651467,10.358134113686654,4.216997147082512e-05,0,0,10
G351.416+00.646,7283,G351.416+00.646_7283,260.2318277352598,-35.79133786644237,0.0004879389889538288,11.570768770650096,4.216997147082512e-05,77,0,103
G351.416+00.646,7296,G351.416+00.646_7296,260.23192773018894,-35.79133785832445,0.0005662175826728344,13.427032623547456,4.216997147082512e-05,4,0,58
G351.416+00.646,7318,G351.416+00.646_7318,260.2318989645244,-35.791337860668236,0.0004978242795914412,11.80518416845162,4.216997147082512e-05,25,0,26
G351.416+00.646,7362,G351.416+00.646_7362,260.23188937596956,-35.79133786144795,0.00043585075763985515,10.335571555731173,4.216997147082512e-05,32,0,41
G351.416+00.646,7658,G351.416+00.646_7658,260.2318921155566,-35.791337861225244,0.0005043776473030448,11.96058782377867,4.216997147082512e-05,30,0,50
G351.416+00.646,7693,G351.416+00.646_7693,260.23189348535016,-35.79133786111387,0.0004610687028616667,10.933578723918572,4.216997147082512e-05,29,0,96
G351.416+00.646,7702,G351.416+00.646_7702,260.23193046977605,-35.791337858100874,0.00043069361709058285,10.21327741206925,4.216997147082512e-05,2,0,10
G351.416+00.646,7731,G351.416+00.646_7731,260.2319318395696,-35.791337857989056,0.0005085130105726421,12.058651994214694,4.216997147082512e-05,1,0,10
G351.416+00.646,7753,G351.416+00.646_7753,260.23186745927273,-35.791337863227355,0.0007424430223181844,17.60596453881493,4.216997147082512e-05,48,0,89
G351.416+00.646,7763,G351.416+00.646_7763,260.23193320936315,-35.79133785787723,0.00044337785220704973,10.514065737838981,4.216997147082512e-05,0,0,6
G351.416+00.646,7764,G351.416+00.646_7764,260.23187567803404,-35.791337862560546,0.0004606047587003559,10.92257695784833,4.216997147082512e-05,42,0,52
G351.416+00.646,7765,G351.416+00.646_7765,260.2319290999825,-35.79133785821268,0.0004919065977446735,11.664854885780377,4.216997147082512e-05,3,0,9
G351.416+00.646,7786,G351.416+00.646_7786,260.23187841762115,-35.791337862338146,0.0005976398824714124,14.172167104378614,4.216997147082512e-05,40,0,52
G351.416+00.646,7790,G351.416+00.646_7790,260.23192773018894,-35.79133785832445,0.0006146304658614099,14.575074263131432,4.216997147082512e-05,4,0,12
G351.416+00.646,7816,G351.416+00.646_7816,260.2319290999825,-35.79133785821268,0.0006188308470882475,14.67468024056833,4.216997147082512e-05,3,0,8
G351.416+00.646,7817,G351.416+00.646_7817,260.23190170411146,-35.791337860445296,0.000668208347633481,15.845596388315663,4.216997147082512e-05,23,0,36
G351.416+00.646,7830,G351.416+00.646_7830,260.2319208812212,-35.79133785888312,0.0005592539673671126,13.261900538728773,4.216997147082512e-05,9,0,16
G351.416+00.646,7835,G351.416+00.646_7835,260.23193046977605,-35.791337858100874,0.0004965645493939519,11.77531148527087,4.216997147082512e-05,2,0,28
G351.416+00.646,7868,G351.416+00.646_7868,260.23193046977605,-35.791337858100874,0.00042302272049710155,10.031373172489948,4.216997147082512e-05,2,0,11
G351.416+00.646,7931,G351.416+00.646_7931,260.2318044487694,-35.79133786832096,0.00044185275328345597,10.477900218385196,4.216997147082512e-05,94,0,148
G351.416+00.646,8004,G351.416+00.646_8004,260.23184965195657,-35.79133786467018,0.0006265462143346667,14.85763903748753,4.216997147082512e-05,61,0,115
G351.416+00.646,8046,G351.416+00.646_8046,260.2318921155566,-35.791337861225244,0.0006287089199759066,14.908924479848716,4.216997147082512e-05,30,0,234
G351.416+00.646,8063,G351.416+00.646_8063,260.23192499060184,-35.79133785854797,0.00046942284097895026,11.131685049958259,4.216997147082512e-05,6,0,13
G351.416+00.646,8067,G351.416+00.646_8067,260.23190444369857,-35.79133786022231,0.0005145936738699675,12.202846146718027,4.216997147082512e-05,21,0,30
G351.416+00.646,8098,G351.416+00.646_8098,260.23193046977605,-35.791337858100874,0.0005990698700770736,14.206077196223246,4.216997147082512e-05,2,0,7
G351.416+00.646,8111,G351.416+00.646_8111,260.23191951142763,-35.791337858994794,0.0006303787231445312,14.948521451589139,4.216997147082512e-05,10,0,24
