ID,Name,GLON,GLAT,Dist_kpc,theta_200AU_arcsec,n_alma_obs,best_res_arcsec,n_hires_obs
6926,b'HIGALBM14.1017+0.0871',14.101712,0.087108,15.244,0.013119916032537392,0,,0
7701,b'HIGALBM15.3648-0.4168',15.364767,-0.416795,4.687,0.042671218263281414,0,,0
7836,b'HIGALBM15.6649-0.4987',15.66493,-0.498669,14.448,0.013842746400885935,0,,0
8214,b'HIGALBM16.3623-0.2062',16.362312,-0.20625,12.223,0.016362595107584064,20,0.02270310494963598,0
8341,b'HIGALBM16.5849-0.0505',16.584914,-0.050489,4.584,0.04363001745200698,189,0.03833901041023188,4
8470,b'HIGALBM16.8218-0.3482',16.821784,-0.34825,13.86,0.01443001443001443,12,0.28441458764001243,0
8476,b'HIGALBM16.8309+0.0788',16.830871,0.078816,11.588,0.01725923369002416,0,,0
8584,b'HIGALBM16.9443-0.0733',16.944315,-0.073348,12.692,0.01575795776867318,0,,0
8732,b'HIGALBM17.1140-0.1121',17.114028,-0.1121,12.488,0.016015374759769378,0,,0
8946,b'HIGALBM17.4515+0.8113',17.451501,0.811322,2.239,0.08932559178204555,0,,0
9048,b'HIGALBM17.6531+0.1736',17.653108,0.173589,2.264,0.08833922261484099,0,,0
9189,b'HIGALBM17.9639+0.0787',17.96386,0.078662,2.247,0.08900756564307966,5,0.14520450403742535,0
9236,b'HIGALBM18.0728+0.0771',18.072756,0.077102,12.115,0.01650846058605035,0,,0
9286,b'HIGALBM18.1441-0.2981',18.144135,-0.29806,11.997,0.01667083437526048,0,,0
9289,b'HIGALBM18.1466-0.2826',18.146579,-0.282589,4.073,0.04910385465259022,12,0.2667777559740828,0
9334,b'HIGALBM18.2155-0.2231',18.215485,-0.22306,12.011,0.0166514028806927,0,,0
9354,b'HIGALBM18.2429-0.2383',18.242853,-0.238286,4.746,0.04214075010535188,0,,0
9369,b'HIGALBM18.2623-0.2437',18.262277,-0.243693,4.773,0.04190236748376283,16,0.2667151377455513,0
9393,b'HIGALBM18.3021-0.3868',18.302139,-0.386833,2.955,0.0676818950930626,61,0.14533828636842772,0
9462,b'HIGALBM18.4433-0.0051',18.44329,-0.005123,12.027,0.016629250852249106,0,,0
9469,b'HIGALBM18.4611-0.0034',18.461122,-0.003397,12.061,0.016582372937567365,0,,0
9503,b'HIGALBM18.5509+0.0357',18.550913,0.035705,12.962,0.015429717636167259,0,,0
9564,b'HIGALBM18.6544-0.0592',18.654411,-0.059211,12.416,0.01610824742268041,80,0.26646856966118754,0
9569,b'HIGALBM18.6618+0.0356',18.661833,0.035577,10.862,0.018412815319462345,5,1.238710027289681,0
9573,b'HIGALBM18.6674+0.0257',18.667353,0.025726,10.889,0.01836715951878042,16,1.238710027289681,0
9597,b'HIGALBM18.7105+0.0010',18.710532,0.001005,12.134,0.016482610845557938,0,,0
9605,b'HIGALBM18.7353-0.2267',18.73525,-0.226706,12.569,0.015912164850027846,48,0.9046534267271894,0
9616,b'HIGALBM18.7612+0.2634',18.761197,0.263384,14.144,0.01414027149321267,0,,0
9650,b'HIGALBM18.8250-0.4668',18.825009,-0.466843,11.499,0.017392816766675364,4,0.7022472907431836,0
9652,b'HIGALBM18.8331-0.4775',18.833077,-0.477465,11.485,0.0174140182847192,12,0.26687816816810356,0
9653,b'HIGALBM18.8335-0.2995',18.833519,-0.299477,4.644,0.04306632213608958,5,1.2368996832633867,0
9687,b'HIGALBM18.8883-0.4740',18.888343,-0.473996,4.66,0.04291845493562232,158,0.2668527065508594,0
9704,b'HIGALBM18.9064-0.6253',18.906377,-0.625258,11.525,0.01735357917570499,12,0.2668302070094,0
9758,b'HIGALBM19.0027-0.0839',19.002733,-0.083899,11.971,0.016707042018210674,0,,0
9764,b'HIGALBM19.0083-0.0287',19.008332,-0.028656,3.658,0.05467468562055768,30,0.097052714276535,0
9804,b'HIGALBM19.0549-0.2116',19.054866,-0.211562,11.513,0.017371666811430556,0,,0
9820,b'HIGALBM19.0762-0.2872',19.076195,-0.287191,4.583,0.04363953742090334,32,0.26717671679955896,0
9977,b'HIGALBM19.3646-0.0296',19.364641,-0.029579,2.463,0.08120178643930166,53,0.14529254189006757,0
10012,b'HIGALBM19.4728+0.1702',19.472759,0.170228,2.009,0.09955201592832255,5,0.14517664333276864,0
10097,b'HIGALBM19.6068-0.9009',19.60684,-0.900922,13.036,0.015342129487572876,0,,0
10099,b'HIGALBM19.6085-0.1357',19.60852,-0.135687,11.73,0.017050298380221655,0,,0
10101,b'HIGALBM19.6088-0.2348',19.608805,-0.234826,12.557,0.015927371187385523,11,0.8469180670843015,0
10102,b'HIGALBM19.6107-0.1201',19.61072,-0.120079,11.78,0.01697792869269949,0,,0
10103,b'HIGALBM19.6119-0.2554',19.611857,-0.255359,12.556,0.01592863969417012,0,,0
10136,b'HIGALBM19.6799-0.1286',19.679928,-0.128552,11.756,0.01701258931609391,0,,0
10146,b'HIGALBM19.6999-0.2667',19.699857,-0.266736,12.603,0.015869237483138936,0,,0
10155,b'HIGALBM19.7275-0.1129',19.727499,-0.112906,11.686,0.017114495978093443,0,,0
10164,b'HIGALBM19.7545-0.1277',19.754463,-0.127662,11.795,0.01695633743111488,16,1.238441802071529,0
10227,b'HIGALBM19.8834-0.5343',19.883434,-0.534252,3.504,0.05707762557077625,193,0.05416256320967962,7
10308,b'HIGALBM20.0806-0.1352',20.080625,-0.135241,3.392,0.0589622641509434,0,,0
10378,b'HIGALBM20.2367+0.0662',20.236733,0.066191,4.769,0.04193751310547285,8,0.26873892106436253,0
10422,b'HIGALBM20.3633-0.0128',20.363282,-0.012803,12.111,0.01651391297167864,0,,0
10615,b'HIGALBM20.7332-0.0590',20.733229,-0.059007,11.753,0.01701693184718795,0,,0
10623,b'HIGALBM20.7466-0.0903',20.746583,-0.090294,11.726,0.017056114617090227,16,0.2683316799858355,0
10635,b'HIGALBM20.7621-0.0631',20.762084,-0.063093,11.71,0.017079419299743808,4,0.7046040770472853,0
10730,b'HIGALBM20.9915+0.0905',20.991491,0.090507,13.96,0.014326647564469915,0,,0
10880,b'HIGALBM21.3572-0.1763',21.357222,-0.176256,10.321,0.019377967251235344,0,,0
10894,b'HIGALBM21.3857-0.2537',21.385734,-0.253749,10.331,0.019359210144226115,16,1.2363828198708176,0
10912,b'HIGALBM21.4241-0.5425',21.424098,-0.542459,3.956,0.05055611729019211,12,0.26872405029109564,0
10989,b'HIGALBM21.5627-0.0326',21.562677,-0.032584,11.268,0.01774937877174299,8,0.26904706685186386,0
11141,b'HIGALBM21.8744+0.0081',21.874377,0.00812,13.815,0.014477017734346724,0,,0
11219,b'HIGALBM22.0385+0.2227',22.038519,0.222656,3.734,0.05356186395286556,70,0.050020588015164145,7
11367,b'HIGALBM22.3562+0.0668',22.356237,0.066816,5.259,0.038030043734550295,66,0.14617044583405242,0
11410,b'HIGALBM22.4349-0.1688',22.434948,-0.168758,2.398,0.08340283569641367,8,0.26944000875647794,0
11550,b'HIGALBM22.7234-0.0110',22.723358,-0.011007,10.859,0.018417902200939314,0,,0
11708,b'HIGALBM23.0098-0.4104',23.009812,-0.410385,4.804,0.041631973355537054,69,0.1171837912970542,0
11824,b'HIGALBM23.2000+0.0006',23.200017,0.000612,5.588,0.03579098067287044,74,0.020567874326730122,4
11826,b'HIGALBM23.2066-0.3776',23.206558,-0.37758,10.742,0.01861850679575498,143,0.2413761331425318,0
11865,b'HIGALBM23.2649+0.0767',23.264893,0.076665,10.074,0.01985308715505261,24,0.27107451702750773,0
11872,b'HIGALBM23.2711-0.2559',23.271147,-0.255887,4.966,0.04027386226339106,24,0.15593386810499393,0
11936,b'HIGALBM23.3891+0.1857',23.389077,0.185668,10.809,0.01850309926912758,40,0.024118520786086912,0
11951,b'HIGALBM23.4105-0.2273',23.410549,-0.22726,5.973,0.03348401138456387,8,1.828861794411124,0
11955,b'HIGALBM23.4204-0.2339',23.420382,-0.233934,5.996,0.0333555703802535,12,1.828861794411124,0
11964,b'HIGALBM23.4362-0.1839',23.436221,-0.183892,5.874,0.03404834865509023,61,0.156021226811354,0
11982,b'HIGALBM23.4553-0.2006',23.455336,-0.200636,5.939,0.03367570298029971,4,10.545530176383798,0
11983,b'HIGALBM23.4565+0.0619',23.456465,0.061895,5.16,0.03875968992248062,84,0.1562433532134379,0
12002,b'HIGALBM23.4835+0.0968',23.483458,0.096849,5.245,0.03813155386081983,41,0.15638291699832016,0
12043,b'HIGALBM23.5687+0.0142',23.568663,0.014183,6.114,0.03271180896303565,24,0.15703560124790752,0
12048,b'HIGALBM23.5846+0.0301',23.584601,0.030087,9.896,0.02021018593371059,8,1.7063598632159414,0
12053,b'HIGALBM23.6007-0.0143',23.600675,-0.014283,3.765,0.05312084993359894,16,1.135178323006473,0
12086,b'HIGALBM23.6567-0.1271',23.656739,-0.127072,5.006,0.03995205753096284,31,0.024118086906869788,4
12116,b'HIGALBM23.7070-0.1979',23.706974,-0.197896,11.067,0.018071744826963044,36,0.15698647034385374,0
12121,b'HIGALBM23.7108+0.1712',23.710829,0.171161,6.474,0.030892801977139325,40,0.15724689467481698,0
12228,b'HIGALBM23.8987+0.0649',23.898661,0.064943,12.574,0.01590583744234134,0,,0
12249,b'HIGALBM23.9527+0.1516',23.95266,0.151619,4.974,0.04020908725371934,74,0.2675324414310242,0
12251,b'HIGALBM23.9562+0.1490',23.956215,0.148956,4.959,0.04033071183706392,74,0.2675324414310242,0
12258,b'HIGALBM23.9658-0.1091',23.965831,-0.109064,10.882,0.01837897445322551,49,0.048464209604630513,0
12275,b'HIGALBM23.9963-0.0990',23.996291,-0.098985,10.905,0.018340210912425492,12,1.805533812667223,0
12339,b'HIGALBM24.1248+0.1175',24.124799,0.117522,3.689,0.05421523448088913,8,1.743837278073046,0
12366,b'HIGALBM24.1835+0.1205',24.18349,0.120507,9.034,0.022138587558113793,28,1.234297569086742,0
12446,b'HIGALBM24.3286+0.1448',24.328641,0.144765,9.03,0.0221483942414175,33,0.14217234624871983,0
12508,b'HIGALBM24.4423-0.2273',24.442279,-0.227256,3.922,0.05099439061703213,91,0.02239902070449245,8
12516,b'HIGALBM24.4524+0.4885',24.452356,0.488485,9.489,0.021077036568658447,8,1.696146774707678,0
12526,b'HIGALBM24.4620+0.1983',24.46203,0.198341,8.54,0.0234192037470726,16,0.15757571293776237,0
12531,b'HIGALBM24.4688+0.4962',24.468752,0.496249,9.483,0.021090372245070127,44,0.26685406482802987,0
12532,b'HIGALBM24.4729+0.4865',24.472924,0.486479,5.969,0.03350644999162339,44,0.26653790833982466,0
12542,b'HIGALBM24.4920-0.0379',24.491972,-0.037891,6.367,0.03141196795979268,56,0.15755220755983138,0
12552,b'HIGALBM24.5065-0.2214',24.506498,-0.221427,5.845,0.03421727972626176,24,0.15762842858112017,0
12581,b'HIGALBM24.5455-0.2443',24.545501,-0.244295,9.674,0.02067397146991937,32,0.15753610918200317,0
12633,b'HIGALBM24.6339-0.3231',24.633943,-0.323123,12.306,0.01625223468226881,36,0.023372227306746637,0
12653,b'HIGALBM24.6757-0.1496',24.675672,-0.149566,8.936,0.022381378692927483,56,0.1564907973014352,0
12679,b'HIGALBM24.7295+0.1537',24.7295,0.153689,9.17,0.021810250817884406,24,0.15602791037017358,0
12698,b'HIGALBM24.7548+0.0935',24.754762,0.093528,9.106,0.021963540522732264,8,11.211256734126902,0
12721,b'HIGALBM24.8125+0.1040',24.812468,0.104003,6.266,0.031918289179699966,8,1.7305661211586498,0
12724,b'HIGALBM24.8189+0.1311',24.8189,0.131144,6.215,0.032180209171359615,0,,0
12741,b'HIGALBM24.8500+0.0879',24.849975,0.087914,5.935,0.03369839932603201,12,0.15539520029592696,0
12782,b'HIGALBM24.9194+0.0887',24.919361,0.088703,3.21,0.06230529595015576,0,,0
12786,b'HIGALBM24.9244+0.0786',24.924375,0.078626,3.198,0.06253908692933083,0,,0
12795,b'HIGALBM24.9428+0.0744',24.942843,0.074385,6.145,0.03254678600488202,0,,0
13046,b'HIGALBM25.3546-0.1887',25.354636,-0.188687,4.038,0.04952947003467063,0,,0
13069,b'HIGALBM25.3824-0.1811',25.382439,-0.181124,4.226,0.047326076668244205,34,0.057809918339255216,0
13071,b'HIGALBM25.3831-0.1479',25.383142,-0.147881,5.651,0.03539196602371262,18,0.15562752013333592,0
13076,b'HIGALBM25.3947+0.0340',25.394734,0.034043,8.978,0.022276676319893073,4,0.6718582138276747,0
13077,b'HIGALBM25.3972+0.5618',25.397188,0.561795,14.004,0.014281633818908884,16,1.2380088104223081,0
13080,b'HIGALBM25.3986-0.1409',25.398625,-0.140924,5.675,0.03524229074889868,48,0.15552565726813858,0
13089,b'HIGALBM25.4107+0.1054',25.410652,0.105435,11.578,0.017274140611504576,24,0.023393717930800695,0
13094,b'HIGALBM25.4157-0.1733',25.415663,-0.17331,4.214,0.04746084480303749,0,,0
13127,b'HIGALBM25.4569-0.2096',25.456902,-0.209619,8.259,0.0242160067804819,12,0.1554849196145143,0
13263,b'HIGALBM25.6497+1.0492',25.649721,1.049248,12.238,0.016342539630658605,96,0.16517435483992432,0
13303,b'HIGALBM25.7095+0.0443',25.709506,0.044294,9.496,0.02106149957877001,8,0.2696497401385683,0
13360,b'HIGALBM25.7951+0.2411',25.795146,0.241122,8.89,0.02249718785151856,12,0.1547266594794561,0
13366,b'HIGALBM25.8013-0.1565',25.801282,-0.156536,5.602,0.03570153516601214,12,0.155110299400019,0
13367,b'HIGALBM25.8031-0.0417',25.803111,-0.041699,5.461,0.03662332906061161,18,0.1545019155429115,0
13388,b'HIGALBM25.8253-0.1777',25.825309,-0.17772,5.585,0.03581020590868397,69,0.15454479758656925,0
13533,b'HIGALBM26.0913-0.0562',26.091336,-0.056232,9.192,0.02175805047867711,0,,0
13540,b'HIGALBM26.1091-0.0934',26.109089,-0.093393,9.159,0.021836445026749644,0,,0
13786,b'HIGALBM26.5093+0.2822',26.509251,0.282168,5.949,0.03361909564632711,38,0.0514293346271896,0
13815,b'HIGALBM26.5448+0.4169',26.544827,0.416927,9.998,0.020004000800160033,0,,0
13860,b'HIGALBM26.5975-0.0237',26.59754,-0.023682,1.845,0.10840108401084012,8,0.2697782678937816,0
13863,b'HIGALBM26.6007-0.2209',26.600696,-0.22094,8.831,0.022647491790284226,8,0.2697627689006424,0
13869,b'HIGALBM26.6087-0.2120',26.608675,-0.211995,8.827,0.022657754616517502,0,,0
14158,b'HIGALBM27.1741-0.0080',27.174097,-0.007964,9.057,0.02208236722976703,0,,0
14167,b'HIGALBM27.1855-0.0818',27.185485,-0.081806,13.131,0.01523113243469652,0,,0
14212,b'HIGALBM27.2795+0.1443',27.279544,0.144283,12.745,0.01569242840329541,0,,0
14216,b'HIGALBM27.2865+0.1509',27.286547,0.150939,12.732,0.015708451146716932,8,0.2702357503889528,0
14267,b'HIGALBM27.3651-0.1661',27.365145,-0.166106,5.504,0.036337209302325583,35,0.24926908849583654,0
14330,b'HIGALBM27.4941+0.1888',27.494128,0.188843,9.417,0.02123818625889349,6,10.772898137987227,0
14369,b'HIGALBM27.5633+0.0846',27.563292,0.084552,9.94,0.02012072434607646,4,5.2394909243597745,0
14463,b'HIGALBM27.7571+0.0502',27.757084,0.050164,5.921,0.03377807802736024,12,0.15250099979330134,0
14473,b'HIGALBM27.7835+0.0564',27.783454,0.056412,5.982,0.03343363423604146,12,0.15237582748257708,0
14542,b'HIGALBM27.9351+0.2056',27.935076,0.205606,12.091,0.01654122901331569,0,,0
14561,b'HIGALBM27.9776+0.0783',27.977563,0.078272,10.406,0.019219680953296174,12,0.2809070589426674,0
14631,b'HIGALBM28.1467-0.0039',28.146686,-0.003924,5.887,0.033973161202649906,24,0.15207641162901117,0
14661,b'HIGALBM28.2005-0.0492',28.200482,-0.04921,9.161,0.021831677764436196,38,0.0270223247983351,0
14679,b'HIGALBM28.2443+0.0131',28.24427,0.013085,8.423,0.023744509082274726,0,,0
14693,b'HIGALBM28.2852-0.3611',28.285221,-0.361122,11.686,0.017114495978093443,60,0.2709529319768211,0
14697,b'HIGALBM28.2877-0.3644',28.28772,-0.364412,11.686,0.017114495978093443,52,0.280649239463335,0
14710,b'HIGALBM28.3121-0.3953',28.312112,-0.395258,9.801,0.020406081012141617,0,,0
14714,b'HIGALBM28.3212-0.0106',28.321204,-0.010606,4.916,0.04068348250610252,12,0.15141791324747172,0
14718,b'HIGALBM28.3264+0.1614',28.326426,0.161371,10.029,0.01994216771363047,12,0.28194508957023895,0
14724,b'HIGALBM28.3374+0.1191',28.337414,0.119148,4.918,0.040666937779585195,16,0.28091545680600066,0
14762,b'HIGALBM28.3971+0.0805',28.397054,0.080548,4.852,0.041220115416323165,87,0.05200499595466804,0
14795,b'HIGALBM28.4519+0.0028',28.451885,0.002792,10.013,0.019974033756117046,0,,0
14867,b'HIGALBM28.6084+0.0188',28.608449,0.018795,8.787,0.022760896779333104,0,,0
14888,b'HIGALBM28.6528+0.0275',28.652756,0.027471,8.473,0.02360439041661749,0,,0
14893,b'HIGALBM28.6609+0.0403',28.660932,0.040311,8.426,0.023736055067647758,0,,0
14902,b'HIGALBM28.6873-0.2823',28.6873,-0.282285,5.376,0.03720238095238095,0,,0
14903,b'HIGALBM28.6874+0.1773',28.687427,0.177271,5.104,0.03918495297805643,16,1.1334068580687746,0
14973,b'HIGALBM28.7883+0.2388',28.78827,0.238764,8.133,0.024591171769334813,0,,0
14990,b'HIGALBM28.8097+0.1698',28.809687,0.16983,8.42,0.023752969121140142,12,0.15699346301891093,0
14997,b'HIGALBM28.8175+0.3655',28.817482,0.365523,9.626,0.02077706212341575,8,0.2717072826817819,0
15007,b'HIGALBM28.8328-0.2524',28.832836,-0.252379,5.315,0.03762935089369708,50,0.15869439154203874,0
15028,b'HIGALBM28.8625+0.0661',28.862457,0.066077,8.796,0.022737608003638016,40,0.15829419515784648,0
15420,b'HIGALBM29.4752-0.1771',29.475196,-0.177104,8.21,0.024360535931790498,0,,0
15598,b'HIGALBM29.7707+0.2160',29.770718,0.216032,5.092,0.03927729772191673,0,,0
15647,b'HIGALBM29.8623-0.0437',29.862294,-0.043709,8.538,0.023424689622862496,24,0.1564653887367355,0
15660,b'HIGALBM29.8834+0.0044',29.883434,0.004375,5.939,0.03367570298029971,0,,0
15662,b'HIGALBM29.8873-0.7810',29.88728,-0.780998,9.608,0.020815986677768527,50,0.28212221102619267,0
15687,b'HIGALBM29.9248-0.0557',29.924786,-0.055736,6.119,0.03268507926131721,0,,0
15697,b'HIGALBM29.9363-0.0517',29.93626,-0.05168,6.16,0.032467532467532464,12,0.15643801146124114,0
15712,b'HIGALBM29.9557-0.0160',29.955715,-0.015967,8.634,0.02316423442205235,145,0.026731137595641715,0
15749,b'HIGALBM30.0096-0.2732',30.009615,-0.273199,6.651,0.030070666065253344,0,,0
15757,b'HIGALBM30.0189-0.0444',30.018883,-0.044368,8.978,0.022276676319893073,0,,0
15761,b'HIGALBM30.0254-0.0389',30.025392,-0.038896,8.976,0.022281639928698752,0,,0
15857,b'HIGALBM30.1982-0.1690',30.198162,-0.168972,6.661,0.030025521693439423,24,0.15639145801005797,0
15862,b'HIGALBM30.2141-0.1845',30.214053,-0.184479,6.74,0.02967359050445104,4,0.6827330323890908,0
15868,b'HIGALBM30.2243-0.1800',30.224291,-0.179982,6.748,0.02963841138114997,0,,0
15887,b'HIGALBM30.2530+0.0540',30.252962,0.054013,10.203,0.019602077820248948,0,,0
15908,b'HIGALBM30.2960+0.0556',30.296009,0.055611,8.8,0.022727272727272728,12,0.15581096103472766,0
15967,b'HIGALBM30.3863-0.1052',30.386319,-0.105152,9.304,0.021496130696474634,40,0.15572659970124778,0
15986,b'HIGALBM30.4193-0.2321',30.41929,-0.232107,6.77,0.029542097488921712,0,,0
16072,b'HIGALBM30.5348+0.0211',30.534807,0.02111,11.853,0.01687336539272758,8,4.445236143533986,0
16106,b'HIGALBM30.5889-0.0426',30.588866,-0.042563,9.051,0.02209700585570655,16,1.1387640678562978,0
16111,b'HIGALBM30.6039+0.1763',30.603856,0.176269,6.984,0.0286368843069874,14,1.1622943627388729,0
16156,b'HIGALBM30.6853-0.2615',30.68526,-0.261517,8.104,0.0246791707798618,0,,0
16157,b'HIGALBM30.6867-0.0612',30.686728,-0.061218,9.145,0.02186987424822307,16,0.24559281251101361,0
16159,b'HIGALBM30.6874-0.0717',30.687414,-0.071726,8.747,0.022864982279638735,36,0.24559281251101361,0
16169,b'HIGALBM30.6975-0.0680',30.697535,-0.067952,8.866,0.022558087074216106,119,0.24559281251101361,0
16177,b'HIGALBM30.7194-0.0151',30.719404,-0.015107,8.915,0.022434099831744252,0,,0
16178,b'HIGALBM30.7202-0.0824',30.720187,-0.082372,8.795,0.02274019329164298,123,0.15648194458702053,0
16195,b'HIGALBM30.7461-0.0030',30.746067,-0.002964,5.707,0.035044681969511125,0,,0
16199,b'HIGALBM30.7509+0.0156',30.750891,0.015627,8.842,0.022619316896629722,0,,0
16200,b'HIGALBM30.7528-0.0505',30.752819,-0.050458,8.811,0.022698899103393486,42,0.46863719956883115,0
16203,b'HIGALBM30.7562+0.0029',30.756233,0.0029,5.71,0.03502626970227671,0,,0
16204,b'HIGALBM30.7578+0.2050',30.757813,0.204954,6.265,0.03192338387869114,16,1.140151726061266,0
16208,b'HIGALBM30.7623+0.2058',30.762258,0.20584,6.265,0.03192338387869114,16,1.140151726061266,0
16211,b'HIGALBM30.7636-0.0298',30.763583,-0.029834,5.864,0.034106412005457026,16,1.1395120512734418,0
16212,b'HIGALBM30.7676-0.0451',30.767626,-0.045091,5.772,0.03465003465003465,9,1.1395120512734418,0
16217,b'HIGALBM30.7746-0.2199',30.774616,-0.219906,7.823,0.0255656397801355,0,,0
16226,b'HIGALBM30.7882+0.2036',30.788185,0.203591,9.49,0.02107481559536354,8,0.27722725593398057,0
16236,b'HIGALBM30.8114-0.0238',30.811354,-0.02384,8.754,0.022846698652044778,0,,0
16237,b'HIGALBM30.8114-0.0495',30.811364,-0.049521,8.587,0.0232910213112845,165,0.06316645012619759,0
16244,b'HIGALBM30.8187+0.2732',30.818719,0.273247,6.166,0.032435939020434644,40,0.15655694597404649,0
16281,b'HIGALBM30.8664+0.1143',30.86635,0.114274,8.485,0.02357100766057749,0,,0
16288,b'HIGALBM30.8763+0.1255',30.876258,0.125521,6.037,0.033129037601457675,0,,0
16342,b'HIGALBM30.9589+0.0865',30.958872,0.086454,11.825,0.016913319238900635,0,,0
16352,b'HIGALBM30.9727-0.1414',30.972692,-0.141403,4.908,0.040749796251018745,14,1.1693575661062272,0
16366,b'HIGALBM30.9968-0.0759',30.99682,-0.075932,9.597,0.02083984578514119,0,,0
